0.0229302947,0.0654331577,0.1685823755,0.5461279212,0.068325601,0.4013377926,0.4111721612,0.085888722,0.4356581532,0.0068169213
0.0229302947,0.0673937018,0.1820368885,0.2411762527,0.0695908899,0.4414715719,0.434981685,0.0964000632,0.4464636542,0.0074018051
0.0301048041,0.0906751624,0.2530517687,0.3000999963,0.0868831717,0.4882943144,0.5283882784,0.1280526357,0.6321218075,0.0100741189
0.0303861574,0.0927582404,0.2513588167,0.3065442021,0.0792914382,0.5183946488,0.5851648352,0.1293764325,0.605108055,0.0100337821
0.0308081874,0.0931258424,0.2293504411,0.2950631458,0.0792914382,0.4264214047,0.5137362637,0.1199122738,0.6129666012,0.010527908
0.0287683759,0.0856512682,0.2179452909,0.2770267768,0.0780261493,0.4732441472,0.5100732601,0.1111594088,0.5987229862,0.0119497807
0.0180066118,0.0585712535,0.1568208144,0.233954298,0.0619991565,0.4180602007,0.3736263736,0.0961629653,0.4469548134,0.0083093834
0.0147710487,0.038598211,0.1050521251,0.1852153624,0.0645297343,0.3160535117,0.293040293,0.0817592666,0.315324165,0.0054958907
0.0120981923,0.0307560348,0.1120912412,0.1924743528,0.0624209194,0.3361204013,0.2902930403,0.0884572829,0.3349705305,0.0055059749
0.0196947317,0.0436221051,0.1570881226,0.2415466094,0.0666385491,0.4163879599,0.4102564103,0.1546076029,0.4877210216,0.0078253416
0.0203277766,0.0465629212,0.1398021919,0.2492500278,0.0619991565,0.4849498328,0.4029304029,0.1299691773,0.4980353635,0.0075026471
0.0221565731,0.0461953192,0.1313374321,0.2317321581,0.0594685787,0.4414715719,0.3827838828,0.1214534103,0.4607072692,0.0077144154
0.0173735669,0.0349221909,0.1160117616,0.2099922225,0.0531421341,0.347826087,0.3214285714,0.1175412946,0.3924361493,0.0061311955
0.0118871773,0.0189927705,0.0841129823,0.1639198548,0.0350063264,0.245819398,0.2545787546,0.0803761954,0.3050098232,0.0050118489
0.0092143209,0.0175223625,0.0646885859,0.131476612,0.0337410375,0.2307692308,0.1776556777,0.0618035249,0.2519646365,0.0040639338
0.0180066118,0.0285504227,0.1381983427,0.1603644309,0.0476592155,0.2892976589,0.2216117216,0.0883782502,0.3438113949,0.0076841628
0.0179362735,0.0362700649,0.1358816716,0.1981778453,0.0560944749,0.3862876254,0.2921245421,0.1169880661,0.3958742633,0.0058690062
0.015263417,0.039823551,0.105764947,0.2118069701,0.0569380008,0.3595317726,0.2976190476,0.1262546432,0.4184675835,0.0063631322
0.0173735669,0.0443573092,0.1085271318,0.2354727603,0.068747364,0.4163879599,0.3315018315,0.1306014384,0.4336935167,0.0066656582
0.0146303721,0.038843279,0.1028245567,0.2161031073,0.0653732602,0.3913043478,0.336996337,0.1249308464,0.4214145383,0.0057883326
0.0140676655,0.0319813748,0.0903501738,0.1862893967,0.0472374526,0.2876254181,0.2793040293,0.1029400142,0.3605108055,0.0048605859
0.0134346205,0.0223011886,0.0876770917,0.1647346395,0.0438633488,0.2658862876,0.2472527473,0.091440765,0.2991159136,0.0046084808
