0.2566557377,0.1428571429,0.404724899,0.281128943,0.5857539783,0.3477625711,0.1684549356,0.123447205,0.1158342189,0.1842446815
0.291147541,0.1497835498,0.5066832453,0.32097399,0.6404395049,0.3516838382,0.1905969567,0.1374223602,0.1506376196,0.1968286214
0.3484590164,0.2121212121,0.736400373,0.3835085778,0.7744379894,0.3988928187,0.2245415529,0.1510093168,0.1758767269,0.2599176119
0.3523497268,0.2432900433,0.7121541809,0.4144991699,0.7831523112,0.4240350607,0.2263948498,0.1653726708,0.200053135,0.2504373342
0.339147541,0.1965367965,0.6011812247,0.3890426121,0.7573882294,0.3845917269,0.1984003121,0.1436335404,0.1888947928,0.2427628238
0.3161530055,0.1835497835,0.5228473733,0.3226342003,0.7099014903,0.3760572044,0.5281896215,0.1568322981,0.1623273114,0.2290502793
0.2557814208,0.1341991342,0.4044140504,0.4327614831,0.6298307653,0.3220821159,0.2042528287,0.1013198758,0.1097236982,0.1897184132
0.194010929,0.1073593074,0.2993472179,0.1687880465,0.5623894923,0.2757957866,0.1497268826,0.0795807453,0.0820935175,0.1571017437
0.2090928962,0.1073593074,0.3307429282,0.1853901494,0.6304622379,0.2807165923,0.1656262193,0.0954968944,0.0823591923,0.1858811579
0.2804371585,0.1523809524,0.4398507927,0.2340896514,0.7783531195,0.3646009534,0.193425673,0.123447205,0.1474495218,0.2656170645
0.2599344262,0.1203463203,0.379546161,0.2069728832,0.7840363728,0.3574504075,0.1862075693,0.1032608696,0.1070669501,0.2157327465
0.2447213115,0.1480519481,0.3428660242,0.1859435529,0.7338974489,0.3363063202,0.1744049941,0.0982142857,0.1222104145,0.2243665707
0.2271912568,0.1341991342,0.286291576,0.156613171,0.6360191968,0.3126249423,0.1732344908,0.0722049689,0.0916578108,0.1910727386
0.1931803279,0.0727272727,0.2210133665,0.1361372441,0.4895175549,0.2431954483,0.1368513461,0.0562888199,0.0608395324,0.1405676881
0.1520437158,0.0831168831,0.1942803855,0.0973990039,0.4248547613,0.2079809319,0.0996878658,0.0430900621,0.0539319872,0.1142147734
0.1859672131,0.0883116883,0.2126204538,0.1034864416,0.5801970194,0.2519606336,0.1419235271,0.0559006211,0.0725292242,0.1368432933
0.2119344262,0.1212121212,0.2527199254,0.1394576646,0.6934832028,0.2868675996,0.227760437,0.0745341615,0.0765143464,0.1843575419
