0,0,0,0
0.0217391304,0.0125,0.0273972603,0.0731707317
0.0434782609,0.1,0.1232876712,0.0975609756
0.0434782609,0.0625,0.0821917808,0.0731707317
0.0543478261,0.1,0.095890411,0.0853658537
0.0434782609,0.075,0.0821917808,0.0487804878
0.0434782609,0.075,0.0821917808,0.0731707317
0.0652173913,0.1,0.095890411,0.0609756098
0.097826087,0.1125,0.1232876712,0.0853658537
0.097826087,0.1375,0.1506849315,0.1341463415
0.0760869565,0.1625,0.1643835616,0.1463414634
0.1086956522,0.1375,0.1506849315,0.1097560976
0.1413043478,0.1875,0.1917808219,0.1829268293
0.1739130435,0.2125,0.2054794521,0.2073170732
0.1847826087,0.2125,0.2191780822,0.1829268293
0.2608695652,0.25,0.2739726027,0.1951219512
0.3804347826,0.3375,0.3424657534,0.3292682927
0.4347826087,0.3625,0.3698630137,0.3414634146
0.4891304348,0.425,0.4520547945,0.4268292683
0.5652173913,0.4875,0.5342465753,0.512195122
0.6630434783,0.6125,0.6575342466,0.6585365854
0.5543478261,0.725,0.7397260274,0.7195121951
0.6847826087,0.9125,0.9315068493,0.8414634146
0.9347826087,0.95,0.9726027397,1
0.8152173913,0.7875,0.8219178082,0.9024390244
0.7934782609,0.7625,0.8082191781,0.9146341463
0.7934782609,0.8125,0.8219178082,0.9390243902
0.847826087,0.825,0.8904109589,0.9390243902
0.9130434783,0.775,0.8219178082,0.8292682927
0.7934782609,0.7875,0.8082191781,0.8658536585
0.652173913,0.725,0.7671232877,0.743902439
0.6413043478,0.6,0.6438356164,0.7317073171
0.6086956522,0.55,0.5890410959,0.6097560976
0.6086956522,0.4875,0.5068493151,0.6097560976
0.5217391304,0.5,0.5068493151,0.5609756098
0.4891304348,0.4875,0.5068493151,0.5609756098
0.4673913043,0.4125,0.4109589041,0.5365853659
0.3913043478,0.3875,0.3835616438,0.4512195122
0.3369565217,0.4375,0.4520547945,0.487804878
0.3152173913,0.325,0.3150684932,0.4146341463
0.2826086957,0.3375,0.3287671233,0.3658536585
0.2065217391,0.3125,0.301369863,0.3658536585
0.25,0.325,0.3424657534,0.3170731707
0.1847826087,0.3375,0.3424657534,0.1585365854
0.152173913,0.35,0.3561643836,0.1341463415
0.1304347826,0.275,0.2739726027,0.0853658537
0.1195652174,0.3125,0.3150684932,0.1341463415
0.097826087,0.3375,0.3561643836,0.1341463415
0.0869565217,0.2625,0.2465753425,0.1341463415
0.0869565217,0.375,0.3561643836,0.2195121951
0.0434782609,0.2875,0.2602739726,0.1707317073
0.0434782609,0.175,0.1780821918,0.1463414634
0.0434782609,0.1375,0.1506849315,0.1219512195
0.0543478261,0.125,0.1232876712,0.1341463415
0.0760869565,0.1625,0.1643835616,0.1341463415
0.0652173913,0.1625,0.1780821918,0.1585365854
0.0434782609,0.1375,0.1369863014,0.1219512195
0.0217391304,0.1375,0.1369863014,0.1219512195
0.0543478261,0.1625,0.1643835616,0.1097560976
0.0652173913,0.2125,0.2054794521,0.1463414634
0.0652173913,0.15,0.1369863014,0.1097560976
0.097826087,0.175,0.1780821918,0.1463414634
0.0869565217,0.2125,0.2191780822,0.0609756098
0.1086956522,0.225,0.2328767123,0.0487804878
0.1739130435,0.2625,0.2739726027,0.0731707317
0.2391304348,0.4,0.397260274,0.1585365854
0.2934782609,0.45,0.4520547945,0.2195121951
0.4347826087,0.45,0.4520547945,0.243902439
0.4456521739,0.65,0.602739726,0.5365853659
0.5543478261,0.625,0.6301369863,0.6097560976
0.5217391304,0.5875,0.5753424658,0.5731707317
0.6086956522,0.625,0.6164383562,0.6097560976
0.6304347826,0.7,0.698630137,0.743902439
0.7608695652,0.775,0.7945205479,0.8170731707
0.8260869565,0.8375,0.8630136986,0.8414634146
1,0.8625,0.8630136986,0.9268292683
0.847826087,0.775,0.7534246575,0.7926829268
0.8152173913,0.7625,0.7808219178,0.743902439
0.8369565217,0.75,0.7945205479,0.6951219512
0.7391304348,0.7625,0.7534246575,0.5487804878
0.7282608696,0.6625,0.698630137,0.487804878
0.6956521739,0.6625,0.7123287671,0.487804878
0.6086956522,0.6375,0.6849315068,0.4146341463
0.5869565217,0.5625,0.602739726,0.3780487805
0.6086956522,0.55,0.5753424658,0.3658536585
0.5760869565,0.5,0.5068493151,0.3536585366
0.5326086957,0.475,0.5068493151,0.3536585366
0.5108695652,0.475,0.5068493151,0.4390243902
0.4565217391,0.4625,0.4657534247,0.4390243902
0.4565217391,0.4125,0.4246575342,0.4268292683
0.347826087,0.375,0.3698630137,0.3536585366
0.3152173913,0.325,0.3424657534,0.2926829268
0.2717391304,0.325,0.3287671233,0.3170731707
0.2173913043,0.3,0.301369863,0.3170731707
0.1956521739,0.25,0.2465753425,0.2682926829
0.1739130435,0.2875,0.301369863,0.3292682927
0.1413043478,0.325,0.3150684932,0.3048780488
0.1086956522,0.2125,0.3150684932,0.2317073171
0.1086956522,0.2,0.1917808219,0.2073170732
0.1086956522,0.275,0.2602739726,0.2682926829
0.097826087,0.1875,0.1780821918,0.1951219512
0.0869565217,0.2125,0.2054794521,0.1829268293
0.0434782609,0.225,0.2328767123,0.1829268293
0.0326086957,0.1875,0.1917808219,0.1097560976
0.0217391304,0.1,0.095890411,0.0609756098
0.0326086957,0.05,0.0410958904,0.0243902439
0.0434782609,0.0625,0.0684931507,0.0365853659
0.0326086957,0.1125,0.095890411,0.0731707317
0.0217391304,0.125,0.1232876712,0.0609756098
0.0760869565,0.1,0.0821917808,0.0365853659
0.0434782609,0.2375,0.2191780822,0.1829268293
0.0326086957,0.1125,0.1232876712,0.0731707317
0.0652173913,0.1125,0.1232876712,0.0731707317
0.0869565217,0.1125,0.1095890411,0.0731707317
0.0760869565,0.125,0.1232876712,0.0975609756
0.097826087,0.125,0.1232876712,0.0853658537
0.152173913,0.175,0.1917808219,0.1219512195
0.1739130435,0.225,0.2054794521,0.1463414634
0.1847826087,0.8125,0.7397260274,0.4756097561
0.25,0.3625,0.3424657534,0.3048780488
0.3152173913,0.35,0.3424657534,0.3048780488
0.3913043478,0.3625,0.3287671233,0.3170731707
0.5,0.425,0.4246575342,0.3780487805
0.5543478261,0.5375,0.5342465753,0.4390243902
0.6304347826,0.575,0.5616438356,0.4634146341
0.7065217391,0.6375,0.6301369863,0.512195122
0.7934782609,0.7125,0.6849315068,0.5853658537
1,0.7625,0.7671232877,0.6341463415
0.9130434783,0.85,0.8219178082,0.6585365854
0.8586956522,0.8375,0.8493150685,0.5975609756
0.8804347826,0.8625,0.8493150685,0.6341463415
0.8586956522,0.95,0.9726027397,0.6951219512
0.9239130435,0.8625,0.9178082192,0.7195121951
0.8804347826,0.9875,0.9726027397,0.9024390244
0.7608695652,0.8125,0.8630136986,0.6829268293
0.6956521739,0.725,0.7534246575,0.6707317073
0.6847826087,0.6625,0.6849315068,0.5975609756
0.6739130435,0.6375,0.6575342466,0.5487804878
0.6304347826,0.5875,0.5890410959,0.5365853659
0.5652173913,1,1,0.9146341463
0.4891304348,0.5875,0.602739726,0.5243902439
0.4782608696,0.4875,0.4931506849,0.4512195122
0.3804347826,0.45,0.4520547945,0.3780487805
0.3152173913,0.3875,0.397260274,0.3170731707
0.2826086957,0.35,0.3424657534,0.256097561
0.3043478261,0.3375,0.3561643836,0.2804878049
0.2608695652,0.425,0.4383561644,0.3292682927
0.2065217391,0.4,0.397260274,0.2682926829
0.1630434783,0.375,0.3835616438,0.256097561
0.1413043478,0.325,0.3424657534,0.243902439
0.1195652174,0.4375,0.4246575342,0.3048780488
0.0869565217,0.575,0.5616438356,0.3780487805
0.0869565217,0.45,0.4383561644,0.2926829268
0.0652173913,0.225,0.2191780822,0.1219512195
0.0434782609,0.2375,0.2191780822,0.1585365854
0,0.2,0.1917808219,0.0975609756
0.0108695652,0.225,0.2054794521,0.1219512195
0.0434782609,0.175,0.1506849315,0.0853658537
0.0434782609,0.15,0.1643835616,0.0975609756
0.0543478261,0.1375,0.1369863014,0.0975609756
