0.0138888889,0,0.0144927536,0,0.1063829787
0,0.037037037,0.0289855072,0,0.1170212766
0.1527777778,0.1358024691,0.2173913043,0.37,0.1808510638
0.125,0.1111111111,0.1304347826,0.3,0.170212766
0.25,0.1728395062,0.1884057971,0.34,0.2234042553
0.1527777778,0.1234567901,0.1739130435,0.32,0.2978723404
0.1111111111,0.0987654321,0.1304347826,0.3,0.2872340426
0.125,0.0617283951,0.1594202899,0.25,0.329787234
0.1527777778,0.0864197531,0.1594202899,0.27,0.3723404255
0.1527777778,0.0740740741,0.1594202899,0.34,0.3404255319
0.1388888889,0.1234567901,0.1739130435,0.28,0.3085106383
0.1805555556,0.1358024691,0.2028985507,0.29,0.2553191489
0.1666666667,0.0987654321,0.1739130435,0.33,0.2021276596
0.1527777778,0.1111111111,0.1594202899,0.38,0.170212766
0.2222222222,0.1728395062,0.2173913043,0.41,0.1382978723
0.2222222222,0.1234567901,0.231884058,0.32,0.1276595745
0.2222222222,0.1481481481,0.231884058,0.37,0.1170212766
0.1666666667,0.1234567901,0.1884057971,0.25,0.085106383
0.2083333333,0.1358024691,0.231884058,0.34,0.085106383
0.1527777778,0.0864197531,0.2173913043,0.34,0.0744680851
0.2361111111,0.1728395062,0.2173913043,0.28,0.0638297872
0.2083333333,0.0740740741,0.2028985507,0.35,0.0638297872
0.2222222222,0.1851851852,0.2028985507,0.25,0.0319148936
0.1388888889,0.1234567901,0.1594202899,0.32,0.0319148936
0.1805555556,0.1111111111,0.1739130435,0.29,0.0319148936
0.1805555556,0.1481481481,0.1594202899,0.4,0.0212765957
0.2083333333,0.1604938272,0.1739130435,0.3,0.0106382979
0.1666666667,0.1358024691,0.1594202899,0.34,0.0212765957
0.1388888889,0.1358024691,0.1014492754,0.4,0.0106382979
0.1666666667,0.0740740741,0.1594202899,0.47,0.0106382979
0.1805555556,0.1604938272,0.1739130435,0.34,0.0212765957
0.2222222222,0.1234567901,0.231884058,0.31,0.0106382979
0.1805555556,0.1111111111,0.1739130435,0.27,0.0106382979
0.1666666667,0.1358024691,0.1884057971,0.37,0.0212765957
0.1388888889,0.1358024691,0.1594202899,0.31,0.0212765957
0.1388888889,0.0740740741,0.1449275362,0.29,0.0319148936
0.1388888889,0.1728395062,0.1449275362,0.42,0.0638297872
0.1111111111,0.0987654321,0.1014492754,0.41,0.0744680851
0.1805555556,0.1975308642,0.2028985507,0.29,0.1170212766
0.2222222222,0.1358024691,0.2463768116,0.26,0.1276595745
0.1805555556,0.2098765432,0.2173913043,0.34,0.1276595745
0.1666666667,0.2592592593,0.1884057971,0.35,0.1382978723
0.2222222222,0.1728395062,0.2028985507,0.26,0.1382978723
0.2222222222,0.1234567901,0.2028985507,0.26,0.1276595745
0.2222222222,0.1111111111,0.2173913043,0.31,0.1382978723
0.2916666667,0.1481481481,0.2463768116,0.37,0.1382978723
0.2361111111,0.1234567901,0.231884058,0.3,0.1276595745
0.2222222222,0.1604938272,0.2173913043,0.4,0.1276595745
0.125,0.0987654321,0.0869565217,0.23,0.085106383
0.2222222222,0.1728395062,0.1884057971,0.28,0.1276595745
0.1666666667,0.1358024691,0.1449275362,0.28,0.1170212766
0.125,0.1358024691,0.1304347826,0.32,0.085106383
0.1111111111,0.0987654321,0.0724637681,0.22,0.0638297872
0.1111111111,0.0987654321,0.0289855072,0.3,0.0425531915
0.1527777778,0.1358024691,0.115942029,0.28,0.0638297872
0.2083333333,0.1975308642,0.1739130435,0.23,0.085106383
0.2222222222,0.1604938272,0.1884057971,0.38,0.085106383
0.2083333333,0.1234567901,0.1884057971,0.31,0.1063829787
0.2222222222,0.1604938272,0.2028985507,0.31,0.1382978723
0.2222222222,0.1851851852,0.2028985507,0.43,0.1276595745
0.1944444444,0.1604938272,0.1739130435,0.33,0.1914893617
0.5833333333,0.6296296296,0.3768115942,0.6,0.1914893617
0.2638888889,0.2098765432,0.231884058,0.41,0.2021276596
0.2638888889,0.2222222222,0.231884058,0.34,0.2234042553
0.2361111111,0.2469135802,0.2028985507,0.3,0.2127659574
0.1805555556,0.2098765432,0.1739130435,0.26,0.1914893617
0.2222222222,0.1975308642,0.231884058,0.38,0.1595744681
0.2222222222,0.3086419753,0.1884057971,0.34,0.1170212766
0.25,0.2098765432,0.2028985507,0.35,0.1276595745
0.25,0.2098765432,0.2173913043,0.33,0.1170212766
0.2083333333,0.2962962963,0.2028985507,0.44,0.1063829787
0.2222222222,0.2469135802,0.2173913043,0.37,0.1063829787
0.2083333333,0.2469135802,0.2173913043,0.36,0.0957446809
0.4166666667,0.5925925926,0.3043478261,0.68,0.0744680851
0.3888888889,0.4567901235,0.2753623188,0.52,0.0531914894
0.2361111111,0.2592592593,0.1739130435,0.38,0.0425531915
0.2222222222,0.1728395062,0.1884057971,0.21,0.0319148936
0.2777777778,0.2345679012,0.2028985507,0.39,0.0319148936
0.2777777778,0.1728395062,0.231884058,0.48,0.0319148936
0.2083333333,0.1604938272,0.1739130435,0.24,0.0212765957
0.1388888889,0.1234567901,0.115942029,0.28,0
0.1666666667,0.1481481481,0.1739130435,0.33,0.0106382979
0.3333333333,0.1975308642,0.2463768116,0.29,0.0106382979
0.5416666667,0.3580246914,0.347826087,0.46,0.0106382979
