"","0.78021978021978","0.527777777777778","0.24","0.0","0.159574468085106"
"","0.538461538461538","0.388888888888889","0.21","0.04","0.148936170212766"
"","0.197802197802198","0.236111111111111","0.21","0.04","0.106382978723404"
"","0.0989010989010989","0.125","0.21","0.14","0.117021276595745"
"","0.483516483516483","0.319444444444445","0.21","0.24","0.180851063829787"
"","0.516483516483516","0.347222222222222","0.21","0.26","0.170212765957447"
"","0.43956043956044","1.0","0.21","0.36","0.223404255319149"
"","0.571428571428571","0.513888888888889","0.22","0.4","0.297872340425532"
"","0.571428571428571","0.444444444444444","0.23","0.46","0.287234042553192"
"","0.615384615384615","0.5","0.19","0.5","0.329787234042553"
"","0.703296703296703","0.472222222222222","0.26","0.74","0.372340425531915"
"","0.648351648351648","0.472222222222222","0.25","0.66","0.340425531914894"
"","0.67032967032967","0.513888888888889","0.23","0.48","0.308510638297872"
"","0.681318681318681","0.486111111111111","0.2","0.4","0.25531914893617"
"","0.527472527472527","0.416666666666667","0.19","0.32","0.202127659574468"
"","0.725274725274725","0.416666666666667","0.22","0.36","0.170212765957447"
"","0.89010989010989","0.5","0.23","0.34","0.148936170212766"
"","0.813186813186813","0.527777777777778","0.23","0.3","0.127659574468085"
"","0.945054945054945","0.513888888888889","0.18","0.26","0.117021276595745"
"","0.791208791208791","0.472222222222222","0.2","0.2","0.0851063829787234"
"","0.868131868131868","0.680555555555556","0.2","0.2","0.0851063829787234"
"","0.912087912087912","0.486111111111111","0.23","0.16","0.074468085106383"
"","0.868131868131868","0.5","0.22","0.2","0.0638297872340425"
"","0.857142857142857","0.430555555555556","0.18","0.18","0.0638297872340425"
"","0.67032967032967","0.388888888888889","0.19","0.16","0.0319148936170213"
"","0.494505494505494","0.402777777777778","0.19","0.2","0.0319148936170213"
"","0.417582417582418","0.375","0.2","0.2","0.0319148936170213"
"","0.274725274725275","0.333333333333333","0.21","0.12","0.0212765957446809"
"","0.175824175824176","0.236111111111111","0.21","0.14","0.0106382978723405"
"","0.164835164835165","0.208333333333333","0.21","0.1","0.0212765957446809"
"","0.131868131868132","0.305555555555556","0.21","0.12","0.0106382978723405"
"","0.186813186813187","0.236111111111111","0.18","0.08","0.0106382978723405"
"","0.197802197802198","0.236111111111111","0.18","0.0599999999999999","0.0212765957446809"
"","0.120879120879121","0.236111111111111","0.0","0.04","0.0106382978723405"
"","0.142857142857143","0.236111111111111","0.0","0.04","0.0106382978723405"
"","0.131868131868132","0.208333333333333","0.0","0.0","0.0212765957446809"
"","0.164835164835165","0.208333333333333","0.0","0.02","0.0212765957446809"
"","0.186813186813187","0.208333333333333","0.0","0.02","0.0319148936170213"
"","0.186813186813187","0.222222222222222","0.17","0.0599999999999999","0.0638297872340425"
"","0.307692307692308","0.208333333333333","0.19","0.0599999999999999","0.074468085106383"
"","0.417582417582418","0.361111111111111","0.21","0.14","0.117021276595745"
"","0.43956043956044","0.319444444444445","0.2","0.16","0.127659574468085"
"","0.461538461538461","0.319444444444445","0.23","0.18","0.127659574468085"
"","0.549450549450549","0.319444444444445","0.17","0.14","0.138297872340426"
