1/1/11,3.135998856
1/8/11,2.533356137
1/15/11,2.912877126
1/22/11,3.444971016
1/29/11,4.161849768
2/5/11,4.551591511
2/12/11,4.465036621
2/19/11,4.551243251
2/26/11,4.082196881
3/5/11,3.38812252
3/12/11,2.991417579
3/19/11,2.615419081
3/26/11,2.090648213
4/2/11,1.861455225
4/9/11,1.613771334
4/16/11,1.421991745
4/23/11,1.338204589
4/30/11,1.199952655
5/7/11,1.148885988
5/14/11,1.121939541
5/21/11,1.0671236
5/28/11,1.050584728
6/4/11,1.152025575
6/11/11,0.970975002
6/18/11,0.894683261
6/25/11,0.843568301
7/2/11,0.815409145
7/9/11,0.823052353
7/16/11,0.674634799
7/23/11,0.631882795
7/30/11,0.641512538
8/6/11,0.529812879
8/13/11,0.644089346
8/20/11,0.66771825
8/27/11,0.705668092
9/3/11,0.804155047
9/10/11,0.907803772
9/17/11,1.005550427
9/24/11,1.036011298
10/1/11,1.07583254
10/8/11,1.160923985
10/15/11,1.197852415
10/22/11,1.279262601
10/29/11,1.291938615
11/5/11,1.428244468
11/12/11,1.398029384
11/19/11,1.458309829
11/26/11,1.565478899
12/3/11,1.343134813
12/10/11,1.481386467
12/17/11,1.633984564
12/24/11,1.831261781
12/31/11,2.104505893
1/7/12,1.736249461
1/14/12,1.550664054
1/21/12,1.628914741
1/28/12,1.760384475
2/4/12,1.927281921
2/11/12,1.919942436
2/18/12,2.099511932
2/25/12,2.239733513
3/3/12,2.219208332
3/10/12,2.1669258
3/17/12,2.389134426
3/24/12,1.964661774
3/31/12,1.842289327
4/7/12,1.686738579
4/14/12,1.531356691
4/21/12,1.379122383
4/28/12,1.295145862
5/5/12,1.395206744
5/12/12,1.325217612
5/19/12,1.230589531
5/26/12,1.230279678
6/2/12,1.268767813
6/9/12,1.107816068
6/16/12,1.095590381
6/23/12,1.110308286
6/30/12,1.106161219
7/7/12,1.108158905
7/14/12,0.999443977
7/21/12,0.924198584
7/28/12,0.949256676
8/4/12,0.978902812
8/11/12,0.925024122
8/18/12,0.848455695
8/25/12,1.04450505
9/1/12,1.098599787
9/8/12,1.220708068
9/15/12,1.249762568
9/22/12,1.228922639
9/29/12,1.293932615
10/6/12,1.21996022
10/13/12,1.348685492
10/20/12,1.336771111
10/27/12,1.3785206
11/3/12,1.485185747
11/10/12,1.650421507
11/17/12,1.767753206
11/24/12,2.307275962
12/1/12,2.159379784
12/8/12,2.841486652
12/15/12,3.42648806
12/22/12,4.315073659
12/29/12,6.067871991
1/5/13,4.649618948
1/12/13,4.32782712
1/19/13,4.509200615
1/26/13,4.215187505
2/2/13,3.787321316
2/9/13,3.256436636
2/16/13,3.021357684
2/23/13,2.713774695
3/2/13,2.483931256
3/9/13,2.520284395
3/16/13,2.393377013
3/23/13,2.067200787
3/30/13,1.903014557
4/6/13,1.658530184
4/13/13,1.433267141
4/20/13,1.276244446
4/27/13,1.194965053
5/4/13,1.090591736
5/11/13,1.06723823
5/18/13,1.071880715
5/25/13,1.000946551
6/1/13,1.048277179
6/8/13,0.922107504
6/15/13,0.917114342
6/22/13,0.903683232
6/29/13,0.829953893
7/6/13,0.867897309
7/13/13,0.740747271
7/20/13,0.735502996
7/27/13,0.740396937
8/3/13,0.727839761
8/10/13,0.758596287
8/17/13,0.762157699
8/24/13,0.777223439
8/31/13,0.898546391
9/7/13,1.006573641
9/14/13,1.055493415
9/21/13,1.096697795
9/28/13,1.247089973
10/5/13,1.164178307
10/12/13,1.282076117
10/19/13,1.32761253
10/26/13,1.382291314
11/2/13,1.487902955
11/9/13,1.607803913
11/16/13,1.635847281
11/23/13,1.738535047
11/30/13,2.086402099
12/7/13,2.176925321
12/14/13,2.378964896
12/21/13,3.257819949
12/28/13,4.658705027
1/4/14,4.357799752
